replicate,dif,multiplicity,log10_SpVL
1,0.009242599069981594,log10_SpVL_single,4.338010192810707
1,0.009242599069981594,log10_SpVL_multiple,4.347252791880688
2,-0.013241736554976846,log10_SpVL_single,4.342588999003228
2,-0.013241736554976846,log10_SpVL_multiple,4.329347262448251
3,0.04226455706858534,log10_SpVL_single,4.33146830089825
3,0.04226455706858534,log10_SpVL_multiple,4.373732857966836
4,0.007249030382248556,log10_SpVL_single,4.338413618929997
4,0.007249030382248556,log10_SpVL_multiple,4.345662649312246
5,-0.010684194637184952,log10_SpVL_single,4.342134700004551
5,-0.010684194637184952,log10_SpVL_multiple,4.331450505367366
6,-0.03404664278427738,log10_SpVL_single,4.346700799014122
6,-0.03404664278427738,log10_SpVL_multiple,4.312654156229844
7,0.0053239110817067115,log10_SpVL_single,4.338828090358454
7,0.0053239110817067115,log10_SpVL_multiple,4.344152001440161
8,-0.029851503238557342,log10_SpVL_single,4.34576008760334
8,-0.029851503238557342,log10_SpVL_multiple,4.315908584364783
9,0.007884504721332064,log10_SpVL_single,4.3382965306671295
9,0.007884504721332064,log10_SpVL_multiple,4.346181035388462
10,-0.027265870615266863,log10_SpVL_single,4.345394608212791
10,-0.027265870615266863,log10_SpVL_multiple,4.318128737597524
11,-0.004936551693697666,log10_SpVL_single,4.340884200626935
11,-0.004936551693697666,log10_SpVL_multiple,4.335947648933237
12,-0.010640013077058086,log10_SpVL_single,4.342035077492483
12,-0.010640013077058086,log10_SpVL_multiple,4.331395064415425
13,-0.014796271523760396,log10_SpVL_single,4.3428734225238745
13,-0.014796271523760396,log10_SpVL_multiple,4.328077151000114
14,0.01856444394514689,log10_SpVL_single,4.336145586098258
14,0.01856444394514689,log10_SpVL_multiple,4.354710030043405
15,0.010068245841049261,log10_SpVL_single,4.337784734223741
15,0.010068245841049261,log10_SpVL_multiple,4.34785298006479
16,-0.025690933316218967,log10_SpVL_single,4.345155118615631
16,-0.025690933316218967,log10_SpVL_multiple,4.319464185299412
17,-0.034439850190648436,log10_SpVL_single,4.34695711758311
17,-0.034439850190648436,log10_SpVL_multiple,4.312517267392462
18,-0.0062529289427866175,log10_SpVL_single,4.341215819594046
18,-0.0062529289427866175,log10_SpVL_multiple,4.334962890651259
19,0.03672673927002812,log10_SpVL_single,4.332446397900884
19,0.03672673927002812,log10_SpVL_multiple,4.369173137170912
20,-0.005905010652753617,log10_SpVL_single,4.341098122855
20,-0.005905010652753617,log10_SpVL_multiple,4.335193112202246
21,0.017597211074356522,log10_SpVL_single,4.3361278349696235
21,0.017597211074356522,log10_SpVL_multiple,4.35372504604398
22,-0.013206810948374503,log10_SpVL_single,4.3426897996534395
22,-0.013206810948374503,log10_SpVL_multiple,4.329482988705065
23,0.04042977399280012,log10_SpVL_single,4.331855166603225
23,0.04042977399280012,log10_SpVL_multiple,4.372284940596025
24,-0.052384443049738216,log10_SpVL_single,4.350530748677203
24,-0.052384443049738216,log10_SpVL_multiple,4.298146305627465
