multiplicity,time,0.01,0.5,0.99
multiple,100,1,1,1
multiple,200,1,1,1
multiple,300,1,1,1
multiple,400,1,1,1
multiple,500,1,1,1
multiple,600,1,1,1
multiple,700,1,1,1
multiple,800,1,1,1
multiple,900,1,1,1
multiple,1000,1,1,1
multiple,1100,0.9980236369910284,1,1
multiple,1200,0.9980236369910284,1,1
multiple,1300,0.9961237281976745,1,1
multiple,1400,0.9925503687571674,0.9981481481481481,1
multiple,1500,0.9848768402360085,0.994392523364486,1
multiple,1600,0.9791633597883598,0.9905482041587902,0.9981168314942602
multiple,1700,0.9699153449316722,0.9839159959758551,0.9942315355422566
multiple,1800,0.9492722117202268,0.9668802765721893,0.9823891821781277
multiple,1900,0.9396365337583156,0.9588282982586614,0.9757927788123318
multiple,2000,0.9101055755776977,0.9354838709677419,0.9566855732016549
multiple,2100,0.8802112284234371,0.9094567404426559,0.9351713170093944
multiple,2200,0.8626726227344949,0.8936368688472531,0.9214216318653615
multiple,2300,0.821491673521616,0.8563586137619287,0.8891075213094835
multiple,2400,0.778167284650931,0.8143495029360255,0.8498197799674476
multiple,2500,0.7556617647058824,0.7917040694195092,0.8256308478454659
multiple,2600,0.7028101595571474,0.7452830188679245,0.7859805347124103
multiple,2700,0.6612524904614874,0.7048532475767733,0.7486809863390326
multiple,2800,0.6416724896743179,0.6853932584269663,0.7278422788919725
multiple,2900,0.5938632378725891,0.6385305465476838,0.68511834936243
multiple,3000,0.55209316385726,0.6011787819253438,0.6485996047298429
multiple,3100,0.5247697365110779,0.5773305610724926,0.6259788335755814
multiple,3200,0.48227881173944165,0.5304518664047151,0.5779126202628845
multiple,3300,0.44132697096662155,0.4881078434927657,0.5390726383587786
multiple,3400,0.42306433566433566,0.46916320323963634,0.5194722388506436
multiple,3500,0.3855606361461236,0.4304148232719661,0.4794018235402468
multiple,3600,0.35269530433744295,0.398406374501992,0.44672897196261685
multiple,3700,0.33877485187623435,0.3825161985509917,0.4280162721893491
multiple,3800,0.3070862874505832,0.3481735594943142,0.3943933713063835
multiple,3900,0.27955629471570226,0.31852566852566855,0.3624052379917409
multiple,4000,0.2642568146521716,0.3055028462998102,0.3466774436090226
multiple,4100,0.2415037599124966,0.2843691148775895,0.3236458431409472
multiple,4200,0.2195420747440557,0.25903614457831325,0.29845957099256326
multiple,4300,0.20864044234674275,0.24764591763992383,0.28875968992248063
multiple,4400,0.18490307680263054,0.22497637051039698,0.2638468810402389
multiple,4500,0.16945579082706594,0.2068292143907699,0.24404208964406565
multiple,4600,0.16179197994987468,0.1984359352663726,0.2361922077922078
